YEAR,REGION,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
2019,South,1,Alabama,49-0000,"Installation, Maintenance, and Repair Occupations",major,98500,1.5,49.893,1.28,22.75,47310,0.7,11.86,15.93,21.39,28.63,36.18,24670,33130,44500,59560,75250,,
2019,South,1,Alabama,51-0000,Production Occupations,major,219280,1.8,111.074,1.78,17.51,36410,1.2,9.62,11.77,15.45,21.33,28.85,20010,24480,32140,44370,60000,,
2019,South,1,Alabama,53-0000,Transportation and Material Moving Occupations,major,170120,1.6,86.174,1.01,16.06,33400,0.9,8.88,10.59,13.98,19.2,26.7,18480,22030,29070,39940,55540,,
2019,West,2,Alaska,11-0000,Management Occupations,major,21680,2.3,68.366,1.25,51.48,107070,0.9,24.67,33.63,46.47,61.33,81.47,51320,69940,96650,127570,169470,,
2019,West,2,Alaska,13-0000,Business and Financial Operations Occupations,major,12560,2.6,39.599,0.71,36.46,75840,2.4,18.14,26.53,34.53,44.61,55.48,37730,55180,71820,92790,115400,,
2019,West,2,Alaska,15-0000,Computer and Mathematical Occupations,major,5050,6.8,15.929,0.51,38.4,79870,1.7,20.38,27.11,36.99,47.28,57.96,42380,56380,76940,98330,120560,,
2019,West,2,Alaska,17-0000,Architecture and Engineering Occupations,major,7830,7,24.682,1.4,48.92,101750,2.6,26.05,34.31,45.11,59.02,75.22,54190,71370,93830,122770,156460,,
2019,West,2,Alaska,19-0000,"Life, Physical, and Social Science Occupations",major,6380,3.8,20.119,2.29,37.72,78450,1.7,20.47,26.99,35.67,45.72,56.76,42570,56150,74200,95090,118060,,
2019,West,2,Alaska,21-0000,Community and Social Service Occupations,major,6590,4.3,20.789,1.36,26.49,55100,2,15.63,18.93,24.46,32.55,41.04,32510,39380,50880,67710,85360,,
2019,West,2,Alaska,23-0000,Legal Occupations,major,2140,5.1,6.756,0.86,45.05,93700,3.3,22.36,28.05,40.12,55.57,73.96,46500,58340,83450,115590,153830,,
2019,West,2,Alaska,25-0000,Educational Instruction and Library Occupations,major,21700,1.5,68.431,1.13,29.44,61240,2.4,13.62,18.62,27.53,37.91,47.77,28330,38720,57260,78850,99350,,
2019,West,2,Alaska,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,3330,4.5,10.51,0.77,26.08,54240,3.8,11.37,16.11,22.32,32.05,45.1,23660,33500,46430,66650,93810,,
2019,West,2,Alaska,29-0000,Healthcare Practitioners and Technical Occupations,major,17530,5.7,55.271,0.94,48.91,101730,2.8,21.05,29.57,41.67,56.37,80.86,43790,61510,86660,117250,168190,,
2019,West,2,Alaska,31-0000,Healthcare Support Occupations,major,14430,4.6,45.501,1.02,19.84,41260,1.7,13.12,15.69,18.23,22.14,28.16,27290,32630,37910,46050,58580,,
2019,West,2,Alaska,33-0000,Protective Service Occupations,major,7760,3.2,24.469,1.03,30.16,62730,3.6,14.83,19.52,27.99,37.31,50.91,30850,40600,58220,77610,105900,,
2019,West,2,Alaska,35-0000,Food Preparation and Serving Related Occupations,major,27470,2.3,86.634,0.94,14.17,29480,1.3,10.6,11.18,12.53,15.83,19.79,22050,23260,26070,32930,41160,,
2019,West,2,Alaska,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,9140,5.1,28.83,0.96,16.92,35200,2,11.29,12.95,15.66,19.08,24.23,23480,26940,32580,39680,50410,,
2019,West,2,Alaska,39-0000,Personal Care and Service Occupations,major,7630,6.5,24.053,1.07,15.88,33030,1.6,10.77,11.75,14.01,18.35,24.67,22410,24430,29150,38160,51310,,
2019,West,2,Alaska,41-0000,Sales and Related Occupations,major,25680,3.8,80.988,0.83,18.37,38220,1.5,10.9,12.17,14.78,20.36,30.17,22670,25300,30750,42360,62760,,
2019,West,2,Alaska,43-0000,Office and Administrative Support Occupations,major,46230,1.9,145.796,1.1,22.22,46210,0.6,13.17,16.58,20.88,26.73,32.47,27400,34480,43430,55610,67540,,
2019,West,2,Alaska,45-0000,"Farming, Fishing, and Forestry Occupations",major,590,27,1.856,0.56,20.45,42540,8.7,11.58,13.46,17.98,24.66,34.98,24080,28000,37400,51300,72760,,
2019,West,2,Alaska,47-0000,Construction and Extraction Occupations,major,18570,3,58.568,1.39,31.94,66430,1.1,18.86,24.28,30.79,38.02,46.46,39230,50500,64040,79090,96630,,
2019,West,2,Alaska,49-0000,"Installation, Maintenance, and Repair Occupations",major,18180,3.1,57.325,1.47,29.45,61260,1,15.49,20.33,28.75,36.92,45.33,32220,42280,59800,76800,94280,,
2019,West,2,Alaska,51-0000,Production Occupations,major,9810,3.9,30.951,0.5,22.98,47790,2.8,10.7,12.12,18.93,31.06,41.02,22250,25210,39360,64610,85320,,
2019,West,2,Alaska,53-0000,Transportation and Material Moving Occupations,major,26820,3.7,84.578,0.99,27.73,57680,3.7,12.43,15.01,21.47,30.88,47.68,25850,31220,44660,64230,99180,,
2019,West,4,Arizona,11-0000,Management Occupations,major,169310,1.2,59.058,1.08,52.07,108310,0.7,21.55,30.62,44.98,64.66,91.77,44820,63680,93560,134490,190890,,
2019,West,4,Arizona,13-0000,Business and Financial Operations Occupations,major,166190,1.7,57.972,1.04,33.44,69560,0.9,17.14,22.65,30.3,40.86,53.22,35650,47120,63020,84990,110710,,
2019,West,4,Arizona,15-0000,Computer and Mathematical Occupations,major,97920,2.1,34.156,1.1,40.95,85170,1.2,19.8,27.91,39.67,52.28,63.01,41180,58040,82510,108750,131060,,
2019,West,4,Arizona,17-0000,Architecture and Engineering Occupations,major,51730,3.4,18.044,1.02,39.81,82800,1.8,21.24,27.83,36.77,49.07,62.41,44170,57890,76470,102070,129820,,
2019,West,4,Arizona,19-0000,"Life, Physical, and Social Science Occupations",major,19700,2.4,6.871,0.78,30.57,63590,1.3,15.93,20.65,27.58,37.22,48.22,33140,42950,57370,77410,100300,,
2019,West,4,Arizona,21-0000,Community and Social Service Occupations,major,47680,2.5,16.631,1.09,21.71,45160,1.2,13.01,16.11,19.77,25.92,33.02,27060,33510,41110,53920,68680,,
2019,West,4,Arizona,23-0000,Legal Occupations,major,20560,2.3,7.173,0.92,45.67,94980,4,16.42,22.71,34.04,54.76,93.34,34160,47230,70800,113900,194150,,
2019,West,4,Arizona,25-0000,Educational Instruction and Library Occupations,major,146540,2.1,51.117,0.84,23.2,48260,3.8,11.57,14.19,20.29,26.68,36.89,24070,29520,42210,55490,76730,,
2019,West,4,Arizona,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,32160,4.1,11.219,0.82,25.98,54040,2,11.6,14.73,21.84,30.49,45,24120,30630,45420,63430,93600,,
2019,West,4,Arizona,29-0000,Healthcare Practitioners and Technical Occupations,major,167590,2.3,58.459,0.99,42,87370,2.5,16.34,24.28,34.68,47.71,74.99,33990,50500,72140,99240,155970,,
2019,West,4,Arizona,31-0000,Healthcare Support Occupations,major,124370,3.4,43.383,0.98,14.8,30790,0.9,11.3,11.83,13.41,16.45,20.03,23490,24600,27890,34220,41670,,
2019,West,4,Arizona,33-0000,Protective Service Occupations,major,79410,1.5,27.698,1.16,22.92,47670,3.2,11.75,13.79,19.53,29.16,40.26,24450,28680,40630,60650,83730,,
2019,West,4,Arizona,35-0000,Food Preparation and Serving Related Occupations,major,268800,1.1,93.763,1.02,14.53,30210,0.9,11.05,11.44,12.26,15.13,21.59,22990,23790,25510,31480,44910,,
2019,West,4,Arizona,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,84010,1.8,29.306,0.97,14.29,29710,0.8,11.29,11.76,12.93,15.28,19.13,23490,24460,26890,31790,39790,,
2019,West,4,Arizona,39-0000,Personal Care and Service Occupations,major,64320,3.8,22.437,1,15.4,32020,1.2,11.11,11.57,12.68,17.12,23.66,23110,24070,26380,35600,49200,,
2019,West,4,Arizona,41-0000,Sales and Related Occupations,major,286680,1.5,100.001,1.02,19.72,41030,1.3,11.24,11.73,13.89,21.69,34.91,23380,24390,28890,45110,72620,,
2019,West,4,Arizona,43-0000,Office and Administrative Support Occupations,major,438330,1.1,152.897,1.15,19.15,39820,0.4,11.96,14.15,17.57,22.47,28.98,24870,29430,36540,46730,60280,,
2019,West,4,Arizona,45-0000,"Farming, Fishing, and Forestry Occupations",major,11950,7.6,4.168,1.26,13.82,28750,1.7,11.01,11.39,12.25,14.56,18.14,22900,23680,25470,30280,37730,,
2019,West,4,Arizona,47-0000,Construction and Extraction Occupations,major,136320,1.7,47.552,1.13,22.36,46510,0.7,13.63,16.64,20.85,26.61,32.9,28350,34620,43360,55340,68420,,
2019,West,4,Arizona,49-0000,"Installation, Maintenance, and Repair Occupations",major,117030,2.1,40.821,1.05,22.95,47740,0.8,12.35,15.94,21.15,28.43,36.15,25690,33160,44000,59140,75190,,
2019,West,4,Arizona,51-0000,Production Occupations,major,108520,1.9,37.853,0.61,18.95,39410,1.1,11.67,13.14,16.8,22.7,29.66,24270,27320,34950,47210,61700,,
2019,West,4,Arizona,53-0000,Transportation and Material Moving Occupations,major,227680,3.4,79.42,0.93,18.04,37530,2.2,11.39,12.16,15.06,20.68,28.27,23690,25290,31320,43020,58800,,
2019,South,5,Arkansas,11-0000,Management Occupations,major,65430,1.4,53.745,0.98,44.17,91880,1.8,15.77,25.29,36.83,54.91,79.99,32790,52600,76600,114210,166370,,
2019,South,5,Arkansas,13-0000,Business and Financial Operations Occupations,major,53110,1.7,43.628,0.78,30.54,63520,1.5,14.65,19.6,27.38,37.63,50.27,30470,40760,56950,78270,104560,,
2019,South,5,Arkansas,15-0000,Computer and Mathematical Occupations,major,22330,3.1,18.342,0.59,33.43,69530,2.7,16.72,22.79,31.72,42.33,53.04,34770,47410,65970,88050,110310,,
2019,South,5,Arkansas,17-0000,Architecture and Engineering Occupations,major,12550,5.9,10.312,0.58,34.33,71400,1.5,17.79,23.92,32.49,42.48,53.67,37010,49760,67570,88360,111640,,
2019,South,5,Arkansas,19-0000,"Life, Physical, and Social Science Occupations",major,6720,2.7,5.522,0.63,29.67,61720,2.4,16.05,20.11,26.57,35.69,46.53,33390,41840,55270,74230,96770,,
2019,South,5,Arkansas,21-0000,Community and Social Service Occupations,major,14610,2.6,12.003,0.79,20.68,43010,1.3,11.68,14.93,18.62,25.42,31.3,24300,31050,38730,52880,65100,,
2019,South,5,Arkansas,23-0000,Legal Occupations,major,6310,3.5,5.185,0.66,34.96,72710,4,13.97,17.7,28.61,43.12,70.45,29070,36810,59510,89700,146530,,
2019,South,5,Arkansas,25-0000,Educational Instruction and Library Occupations,major,77710,2.8,63.835,1.06,22.4,46590,3.8,9.24,13.06,21.23,27.29,33.57,19230,27160,44160,56760,69820,,
2019,South,5,Arkansas,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,9060,8.7,7.443,0.54,23.62,49120,3.1,9.93,13.42,19.3,28.76,41.28,20650,27920,40140,59830,85860,,
2019,South,5,Arkansas,29-0000,Healthcare Practitioners and Technical Occupations,major,80540,2.6,66.155,1.12,33.25,69160,1.5,14.48,19.23,26.44,36.54,57.48,30130,40000,55000,76000,119560,,
2019,South,5,Arkansas,31-0000,Healthcare Support Occupations,major,51850,2,42.593,0.96,13.02,27080,0.8,9.41,10.16,11.77,14.29,17.97,19570,21140,24480,29730,37380,,
2019,South,5,Arkansas,33-0000,Protective Service Occupations,major,27320,3,22.44,0.94,18.42,38310,2,10.1,13.01,16.58,21.79,29.11,21010,27070,34490,45320,60560,,
2019,South,5,Arkansas,35-0000,Food Preparation and Serving Related Occupations,major,110010,1.2,90.36,0.98,10.84,22550,0.6,9.05,9.32,9.77,11.3,13.82,18820,19380,20320,23510,28750,,
2019,South,5,Arkansas,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,33930,2.9,27.871,0.92,12.46,25930,1.3,9.23,9.62,11.1,13.96,17.95,19190,20020,23100,29030,37330,,
2019,South,5,Arkansas,39-0000,Personal Care and Service Occupations,major,19930,4.6,16.367,0.73,12.41,25810,1.3,9.13,9.42,10.18,13.57,18.76,18990,19580,21170,28230,39020,,
2019,South,5,Arkansas,41-0000,Sales and Related Occupations,major,121600,1.8,99.885,1.02,17.27,35930,1,9.29,9.87,12.08,18.6,30.82,19320,20530,25130,38680,64100,,
2019,South,5,Arkansas,43-0000,Office and Administrative Support Occupations,major,149010,1.1,122.402,0.92,16.87,35090,0.4,10.02,12.33,15.46,19.63,25.48,20840,25650,32160,40830,53000,,
2019,South,5,Arkansas,45-0000,"Farming, Fishing, and Forestry Occupations",major,5830,5.7,4.79,1.45,16.41,34140,2.3,9.85,12.13,14.59,19.89,25.27,20480,25230,30340,41360,52560,,
2019,South,5,Arkansas,47-0000,Construction and Extraction Occupations,major,44900,1.9,36.879,0.87,19.06,39630,1,11.45,14.01,17.67,22.8,28.91,23810,29130,36760,47430,60130,,
2019,South,5,Arkansas,49-0000,"Installation, Maintenance, and Repair Occupations",major,58040,1.9,47.678,1.23,20.95,43580,0.8,11.51,14.79,19.21,25.61,33.2,23950,30760,39950,53280,69050,,
2019,South,5,Arkansas,51-0000,Production Occupations,major,117690,3,96.668,1.55,16.84,35030,1,10.38,12.35,14.95,19.66,25.43,21590,25690,31090,40880,52880,,
2019,South,5,Arkansas,53-0000,Transportation and Material Moving Occupations,major,128920,2.3,105.897,1.24,16.61,34540,2.4,9.58,11.08,14.39,19.41,27.7,19930,23060,29930,40370,57630,,
2019,West,6,California,11-0000,Management Occupations,major,1070120,0.6,61.563,1.12,66.22,137750,0.4,26.37,38.11,58.69,84.2,#,54840,79260,122070,175140,#,,
2019,West,6,California,13-0000,Business and Financial Operations Occupations,major,1052970,0.7,60.577,1.09,40.31,83840,0.4,20.14,26.97,36.29,48.63,64.31,41890,56090,75480,101140,133760,,
2019,West,6,California,15-0000,Computer and Mathematical Occupations,major,644300,1.2,37.066,1.2,53.95,112220,0.9,26.11,36.61,51.37,68.8,84.79,54310,76140,106850,143110,176370,,
2019,West,6,California,17-0000,Architecture and Engineering Occupations,major,344670,1.4,19.829,1.12,49.45,102850,0.7,25.58,33.74,46.52,61.84,78.14,53220,70180,96760,128630,162540,,
2019,West,6,California,19-0000,"Life, Physical, and Social Science Occupations",major,182360,2.9,10.491,1.2,42.42,88230,0.9,19.77,27.21,40.01,53.97,66.61,41110,56590,83220,112260,138540,,
2019,West,6,California,21-0000,Community and Social Service Occupations,major,303870,2,17.482,1.14,28.54,59370,1.9,14.71,18.34,25.13,36.09,49.15,30590,38140,52270,75070,102230,,
2019,West,6,California,23-0000,Legal Occupations,major,137550,1.8,7.913,1.01,63.56,132200,2.2,20.87,30.46,49.7,85.86,#,43410,63370,103380,178590,#,,
2019,West,6,California,25-0000,Educational Instruction and Library Occupations,major,1064410,0.9,61.235,1.01,32.42,67440,1,13.98,17.99,27.87,43.66,56.53,29080,37410,57970,90820,117580,,
2019,West,6,California,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,327840,3.1,18.86,1.37,36.71,76360,2.2,13.85,19.34,29.5,44.97,65.34,28800,40220,61350,93540,135920,,
2019,West,6,California,29-0000,Healthcare Practitioners and Technical Occupations,major,844930,1.2,48.608,0.82,49.59,103150,0.8,20.09,29.49,45.08,62.13,81.29,41790,61340,93760,129230,169070,,
2019,West,6,California,31-0000,Healthcare Support Occupations,major,945700,1,54.406,1.23,15.94,33160,0.7,11.48,12.12,13.9,17.95,24.2,23880,25210,28910,37330,50340,,
2019,West,6,California,33-0000,Protective Service Occupations,major,403270,1.1,23.2,0.97,29.9,62180,4.2,12.52,14.64,22.29,43.73,59.1,26040,30450,46360,90950,122930,,
2019,West,6,California,35-0000,Food Preparation and Serving Related Occupations,major,1627490,0.4,93.628,1.02,14.77,30720,0.5,11.36,11.88,13.08,15.48,19.82,23630,24710,27200,32200,41230,,
2019,West,6,California,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,488960,1,28.13,0.93,17.46,36320,0.5,11.75,13.01,15.68,20.11,26.25,24450,27060,32610,41820,54590,,
2019,West,6,California,39-0000,Personal Care and Service Occupations,major,401870,1.3,23.119,1.03,16.75,34850,0.7,11.46,12.15,14.19,18.37,25.85,23840,25270,29520,38210,53760,,
2019,West,6,California,41-0000,Sales and Related Occupations,major,1636580,0.7,94.152,0.96,22.43,46660,0.6,11.62,12.59,15.87,25.04,40.86,24170,26200,33010,52070,84990,,
2019,West,6,California,43-0000,Office and Administrative Support Occupations,major,2154700,0.6,123.959,0.93,22.08,45930,0.3,12.88,15.85,20.29,26.92,33.15,26780,32960,42210,55990,68960,,
2019,West,6,California,45-0000,"Farming, Fishing, and Forestry Occupations",major,234050,2.1,13.465,4.08,13.91,28920,0.7,11.26,11.64,12.36,14.47,18.37,23430,24220,25700,30100,38220,,
2019,West,6,California,47-0000,Construction and Extraction Occupations,major,688660,0.8,39.618,0.94,29.52,61400,0.5,15.69,19.77,27.26,36.81,47.91,32640,41120,56690,76560,99660,,
2019,West,6,California,49-0000,"Installation, Maintenance, and Repair Occupations",major,538120,1,30.958,0.8,26.77,55680,0.4,13.95,17.87,24.81,33.11,43.74,29020,37170,51610,68870,90980,,
2019,West,6,California,51-0000,Production Occupations,major,836780,1,48.139,0.77,19.99,41580,0.4,11.97,13.56,17.14,23.57,32.08,24900,28200,35650,49020,66720,,
2019,West,6,California,53-0000,Transportation and Material Moving Occupations,major,1453200,1,83.602,0.98,19.03,39570,1.1,11.74,12.91,15.89,22,29.7,24410,26840,33040,45760,61780,,
2019,West,8,Colorado,11-0000,Management Occupations,major,118210,1.1,44.132,0.8,64.75,134670,0.6,28.06,39.37,57.54,79.98,#,58370,81890,119690,166360,#,,
2019,West,8,Colorado,13-0000,Business and Financial Operations Occupations,major,207380,1.1,77.423,1.39,39.11,81340,0.7,20.17,26.37,35.18,47.66,62.26,41960,54840,73180,99140,129510,,
2019,West,8,Colorado,15-0000,Computer and Mathematical Occupations,major,123040,1.7,45.934,1.48,47.23,98240,0.8,24.73,33.34,45.62,59.41,73.7,51440,69340,94880,123560,153300,,
2019,West,8,Colorado,17-0000,Architecture and Engineering Occupations,major,64100,2,23.93,1.36,45.23,94080,1.1,22.8,30.75,41.22,56.86,74.23,47430,63950,85750,118280,154390,,
2019,West,8,Colorado,19-0000,"Life, Physical, and Social Science Occupations",major,32050,2.5,11.967,1.36,38.67,80440,2.5,18.53,25.25,34.6,47.21,62.29,38540,52510,71960,98190,129570,,
2019,West,8,Colorado,21-0000,Community and Social Service Occupations,major,40810,1.8,15.238,1,24.96,51910,1.1,14.52,18.13,23.64,29.83,37.35,30200,37710,49160,62050,77680,,
2019,West,8,Colorado,23-0000,Legal Occupations,major,23830,2.1,8.896,1.14,56.93,118420,4.6,22.33,30.04,43.45,73.9,#,46440,62480,90370,153720,#,,
2019,West,8,Colorado,25-0000,Educational Instruction and Library Occupations,major,143990,0.8,53.759,0.89,27.04,56250,3.5,13.24,17.21,23.34,31.92,42.75,27540,35800,48540,66400,88930,,
2019,West,8,Colorado,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,42270,2.4,15.78,1.15,27.25,56690,1.4,11.46,15.55,23.56,33.82,46.48,23840,32340,49000,70350,96680,,
2019,West,8,Colorado,29-0000,Healthcare Practitioners and Technical Occupations,major,144680,1.6,54.017,0.91,40.64,84520,1.2,18.06,26.09,35.26,46.47,63.87,37560,54260,73340,96660,132850,,
2019,West,8,Colorado,31-0000,Healthcare Support Occupations,major,95560,1.6,35.677,0.8,16.42,34150,0.9,11.27,12.58,15.45,18.8,23.54,23440,26160,32140,39110,48960,,
2019,West,8,Colorado,33-0000,Protective Service Occupations,major,60210,1.6,22.477,0.94,24.69,51360,2.7,11.9,14.39,20.99,32.44,44.77,24750,29940,43650,67480,93120,,
2019,West,8,Colorado,35-0000,Food Preparation and Serving Related Occupations,major,259440,0.9,96.861,1.05,13.81,28730,0.7,10.63,10.77,12.1,14.84,19.43,22110,22390,25180,30860,40410,,
2019,West,8,Colorado,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,84190,2,31.432,1.04,15.56,32360,0.8,11.05,12.14,14.31,17.58,22.23,22980,25260,29760,36570,46250,,
2019,West,8,Colorado,39-0000,Personal Care and Service Occupations,major,70150,1.9,26.189,1.16,16.53,34380,1.1,10.68,11.55,13.75,19.01,26.82,22220,24020,28610,39530,55780,,
2019,West,8,Colorado,41-0000,Sales and Related Occupations,major,287130,1.3,107.2,1.1,24.35,50660,1.3,10.98,12.12,16.73,28.55,48.3,22840,25210,34790,59390,100460,,
2019,West,8,Colorado,43-0000,Office and Administrative Support Occupations,major,325200,0.9,121.412,0.91,20.66,42960,0.3,12.31,15.26,19.14,24.52,30.76,25600,31740,39800,51010,63980,,
2019,West,8,Colorado,45-0000,"Farming, Fishing, and Forestry Occupations",major,7010,9.3,2.616,0.79,16.1,33490,1.7,10.8,11.65,14.11,18.36,24.14,22470,24240,29350,38200,50210,,
2019,West,8,Colorado,47-0000,Construction and Extraction Occupations,major,143530,1.6,53.584,1.27,24.76,51490,0.6,15.07,18.22,23.34,29.38,36.92,31340,37900,48550,61110,76790,,
2019,West,8,Colorado,49-0000,"Installation, Maintenance, and Repair Occupations",major,104660,1.7,39.076,1,25.21,52440,0.6,13.67,17.62,23.74,30.73,39,28440,36640,49380,63920,81120,,
2019,West,8,Colorado,51-0000,Production Occupations,major,105080,2.2,39.233,0.63,20.38,42390,0.7,11.92,14.27,18.06,24.04,31.94,24790,29680,37550,50010,66440,,
2019,West,8,Colorado,53-0000,Transportation and Material Moving Occupations,major,195980,1.5,73.167,0.86,20.22,42060,2.5,11.42,13.36,17.17,22.76,30.29,23760,27780,35720,47340,63010,,
2019,Northeast,9,Connecticut,11-0000,Management Occupations,major,120810,1.7,72.553,1.32,69.64,144850,0.7,31.85,43.96,61.01,84.96,#,66240,91440,126910,176720,#,,
2019,Northeast,9,Connecticut,13-0000,Business and Financial Operations Occupations,major,94570,1.8,56.793,1.02,41.48,86280,0.9,22.22,28.48,37.07,48.51,63.49,46210,59240,77100,100910,132060,,
2019,Northeast,9,Connecticut,15-0000,Computer and Mathematical Occupations,major,48650,3.4,29.219,0.94,45.82,95310,1,24.91,32.8,43.4,55.98,70.53,51810,68230,90270,116430,146700,,
2019,Northeast,9,Connecticut,17-0000,Architecture and Engineering Occupations,major,35730,4.4,21.458,1.22,44,91520,0.7,26.25,33.32,41.9,52.87,65.17,54590,69310,87150,109960,135550,,
2019,Northeast,9,Connecticut,19-0000,"Life, Physical, and Social Science Occupations",major,12210,3.7,7.334,0.84,40.6,84450,2.2,20.12,27.44,37.71,49.06,62.45,41840,57070,78430,102050,129900,,
2019,Northeast,9,Connecticut,21-0000,Community and Social Service Occupations,major,34190,3,20.531,1.34,27.89,58010,2,14.6,18.44,26.1,36.01,44.16,30370,38360,54290,74900,91850,,
2019,Northeast,9,Connecticut,23-0000,Legal Occupations,major,14100,3.5,8.469,1.08,54.81,114000,2.9,21.99,28.98,43.08,69.4,#,45730,60270,89610,144360,#,,
2019,Northeast,9,Connecticut,25-0000,Educational Instruction and Library Occupations,major,121290,2.3,72.844,1.2,32.43,67460,2.8,13.44,18.93,29.77,42.24,50.37,27960,39370,61930,87860,104770,,
2019,Northeast,9,Connecticut,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,20900,3.7,12.553,0.91,31.46,65430,2.2,11.83,17.81,27.76,38.53,52.38,24610,37040,57740,80150,108950,,
2019,Northeast,9,Connecticut,29-0000,Healthcare Practitioners and Technical Occupations,major,105800,4.4,63.538,1.08,44.76,93090,1.3,20.73,28.32,37.85,49.77,73.43,43120,58910,78730,103520,152740,,
2019,Northeast,9,Connecticut,31-0000,Healthcare Support Occupations,major,77930,2.4,46.803,1.05,16.37,34040,0.8,11.43,12.62,15.32,18.64,23.2,23770,26240,31860,38770,48260,,
2019,Northeast,9,Connecticut,33-0000,Protective Service Occupations,major,36120,3.1,21.691,0.91,26.77,55680,2.4,12.14,15.4,24.66,35.87,45.39,25250,32040,51290,74600,94420,,
2019,Northeast,9,Connecticut,35-0000,Food Preparation and Serving Related Occupations,major,137680,1.4,82.683,0.9,14.53,30220,1,10.76,11.22,12.34,15.87,21.63,22390,23340,25670,33010,44990,,
2019,Northeast,9,Connecticut,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,55830,2.6,33.53,1.11,17.76,36930,1.2,11.35,12.58,16.14,20.87,27.92,23600,26170,33570,43420,58070,,
2019,Northeast,9,Connecticut,39-0000,Personal Care and Service Occupations,major,47440,2.3,28.492,1.27,17,35370,1.7,10.75,11.53,13.57,19.11,28.55,22370,23980,28230,39740,59390,,
2019,Northeast,9,Connecticut,41-0000,Sales and Related Occupations,major,156010,1.6,93.692,0.96,23.35,48570,1.5,11.03,11.79,15.43,27.74,43.39,22940,24520,32090,57690,90260,,
2019,Northeast,9,Connecticut,43-0000,Office and Administrative Support Occupations,major,224470,1,134.807,1.01,22.78,47390,0.5,12.62,16.3,21.21,27.96,34.58,26250,33900,44110,58150,71930,,
2019,Northeast,9,Connecticut,45-0000,"Farming, Fishing, and Forestry Occupations",major,1180,16.8,0.706,0.21,16.29,33890,3.4,10.78,11.55,14.36,18.79,25.27,22410,24010,29880,39080,52570,,
2019,Northeast,9,Connecticut,47-0000,Construction and Extraction Occupations,major,51040,2,30.652,0.73,29.19,60710,0.8,16.65,21.19,28.03,35.64,44.38,34630,44080,58290,74140,92300,,
2019,Northeast,9,Connecticut,49-0000,"Installation, Maintenance, and Repair Occupations",major,53980,2.7,32.417,0.83,27.94,58110,1.1,15.26,19.59,26.6,34.69,44.14,31730,40750,55330,72150,91810,,
2019,Northeast,9,Connecticut,51-0000,Production Occupations,major,93440,2.3,56.116,0.9,22.93,47700,1.5,12.02,14.8,20.19,28.45,38.64,24990,30790,42000,59170,80370,,
2019,Northeast,9,Connecticut,53-0000,Transportation and Material Moving Occupations,major,121750,2.6,73.118,0.86,18.45,38370,0.9,11.3,12.47,16.29,22.26,29.18,23500,25930,33880,46290,60700,,
2019,South,10,Delaware,11-0000,Management Occupations,major,19680,3,43.548,0.79,68.07,141580,1.1,32.93,45.08,60.94,82.89,#,68490,93760,126750,172410,#,,
2019,South,10,Delaware,13-0000,Business and Financial Operations Occupations,major,29410,5,65.085,1.17,37.84,78700,1.2,20.84,26.83,34.68,45.78,60.03,43360,55800,72130,95230,124860,,
2019,South,10,Delaware,15-0000,Computer and Mathematical Occupations,major,15530,4,34.355,1.11,45.41,94450,1.9,25.03,32.51,43.55,57.22,71.03,52060,67630,90570,119010,147740,,
2019,South,10,Delaware,17-0000,Architecture and Engineering Occupations,major,6490,11.5,14.363,0.81,44.26,92070,3.2,22.59,30.7,42.38,55.97,71.25,46990,63860,88160,116420,148210,,
2019,South,10,Delaware,19-0000,"Life, Physical, and Social Science Occupations",major,5860,4.6,12.973,1.48,39.32,81780,4.1,19.72,25.87,35.74,48.68,64.25,41020,53800,74330,101250,133640,,
2019,South,10,Delaware,21-0000,Community and Social Service Occupations,major,7330,3.6,16.222,1.06,23.24,48330,2.7,13.81,16.79,21.49,28.11,36.96,28720,34920,44700,58470,76880,,
2019,South,10,Delaware,23-0000,Legal Occupations,major,4700,4.1,10.398,1.33,62.16,129290,6,20.4,27.06,48.99,87.2,#,42420,56290,101900,181370,#,,
2019,South,10,Delaware,25-0000,Educational Instruction and Library Occupations,major,26570,2.4,58.805,0.97,27.45,57090,3.5,11.94,17.09,25.89,35.39,43.69,24830,35550,53850,73610,90870,,
